"CAPITULO","NOMBRE_CAPITULO","COD_3","DESCRIPCION_COD_3","COD_4","DESCRIPCION_COD_4","CDM","DESCRIPCION_CDM","CE","DESCRIPCION_CE"
14,"Enfermedades del sistema genitourinario (N00-N99)","N02","Hematuria Recurrente Y Persistente","N028","Hematuria recurrente y persistente   otras",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N02","Hematuria Recurrente Y Persistente","N029","Hematuria recurrente y persistente  no especificada",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N03","Sindrome Nefritico Cronico","N030","Sindrome nefritico cronico  anomalia glomerular minima",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N03","Sindrome Nefritico Cronico","N031","Sindrome nefritico cronico  lesiones glomerulares focales y segmentarias",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N03","Sindrome Nefritico Cronico","N032","Sindrome nefritico cronico  glomerulonefritis membranosa difusa",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N03","Sindrome Nefritico Cronico","N033","Sindrome nefritico cronico  glomerulonefritis proliferativa mesangial difusa",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N03","Sindrome Nefritico Cronico","N034","Sindrome nefritico cronico  glomerulonefritis proliferativa endocapilar difusa",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N03","Sindrome Nefritico Cronico","N035","Sindrome nefritico cronico  glomerulonefritis mesangiocapilar difusa",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N03","Sindrome Nefritico Cronico","N036","Sindrome nefritico cronico  enfermedad por depositos densos",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N03","Sindrome Nefritico Cronico","N037","Sindrome nefritico cronico  glomerulonefritis difusa en media luna",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N03","Sindrome Nefritico Cronico","N038","Sindrome nefritico cronico  otras",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N03","Sindrome Nefritico Cronico","N039","Sindrome nefritico cronico  no especificada",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N04","Sindrome Nefrotico","N040","Sindrome nefrotico  anomalia glomerular minima",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N04","Sindrome Nefrotico","N041","Sindrome nefrotico  lesiones glomerulares focales y segmentarias",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N04","Sindrome Nefrotico","N042","Sindrome nefrotico  glomerulonefritis membranosa difusa",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N04","Sindrome Nefrotico","N043","Sindrome nefrotico  glomerulonefritis proliferativa mesangial difusa",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N04","Sindrome Nefrotico","N044","Sindrome nefrotico  glomerulonefritis proliferativa endocapilar difusa",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N04","Sindrome Nefrotico","N045","Sindrome nefrotico  glomerulonefritis mesangiocapilar difusa",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N04","Sindrome Nefrotico","N046","Sindrome nefrotico  enfermedad por depositos densos",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N04","Sindrome Nefrotico","N047","Sindrome nefrotico  glomerulonefritis difusa en media luna",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N04","Sindrome Nefrotico","N048","Sindrome nefrotico  otras",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N04","Sindrome Nefrotico","N049","Sindrome nefrotico  no especificada",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N05","Sindrome Nefritico No Especificado","N050","Sindrome nefritico no especificado  anomalia glomerular minima",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N05","Sindrome Nefritico No Especificado","N051","Sindrome nefritico no especificado  lesiones glomerulares focales y segmentarias",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N05","Sindrome Nefritico No Especificado","N052","Sindrome nefritico no especificado  glomerulonefritis membranosa difusa",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N05","Sindrome Nefritico No Especificado","N053","Sindrome nefritico no especificado  glomerulonefritis proliferativa mesangial difusa",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N05","Sindrome Nefritico No Especificado","N054","Sindrome nefritico no especificado  glomerulonefritis proliferativa endocapilar difusa",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N05","Sindrome Nefritico No Especificado","N055","Sindrome nefritico no especificado  glomerulonefritis mesangiocapilar difusa",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N05","Sindrome Nefritico No Especificado","N056","Sindrome nefritico no especificado  enfermedad por depositos densos",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N05","Sindrome Nefritico No Especificado","N057","Sindrome nefritico no especificado  glomerulonefritis difusa en media luna",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N05","Sindrome Nefritico No Especificado","N058","Sindrome nefritico no especificado  otras",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N05","Sindrome Nefritico No Especificado","N059","Sindrome nefritico no especificada",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N06","Proteinuria Aislada Con Lesion Morfologica Especificada","N060","Proteinuria aislada con lesion morfologica especificada  anomalia glomerular minima",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N06","Proteinuria Aislada Con Lesion Morfologica Especificada","N061","Proteinuria aislada con lesion morfologica especificada  lesiones glomerulares focales y segmentarias",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N06","Proteinuria Aislada Con Lesion Morfologica Especificada","N062","Proteinuria aislada con lesion morfologica especificada  glomerulonefritis membranosa difusa",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N06","Proteinuria Aislada Con Lesion Morfologica Especificada","N063","Proteinuria aislada con lesion morfologica especificada  glomerulonefritis proliferativa mesangial difusa",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N06","Proteinuria Aislada Con Lesion Morfologica Especificada","N064","Proteinuria aislada con lesion morfologica especificada  glomerulonefritis proliferativa endocapilar difusa",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N06","Proteinuria Aislada Con Lesion Morfologica Especificada","N065","Proteinuria aislada con lesion morfologica especificada  glomerulonefritis mesangiocapilar difusa",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N06","Proteinuria Aislada Con Lesion Morfologica Especificada","N066","Proteinuria aislada con lesion morfologica especificada  enfermedad por depositos densos",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N06","Proteinuria Aislada Con Lesion Morfologica Especificada","N067","Proteinuria aislada con lesion morfologica especificada  glomerulonefritis difusa en media luna",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N06","Proteinuria Aislada Con Lesion Morfologica Especificada","N068","Proteinuria aislada con lesion morfologica especificada  otras",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N06","Proteinuria Aislada Con Lesion Morfologica Especificada","N069","Proteinuria aislada con lesion morfologica especificada  no especificada",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N07","Nefropatia Hereditaria No Clasificada En Otra Parte","N070","Nefropatia hereditaria  NCOP  anomalia glomerular minima",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N07","Nefropatia Hereditaria No Clasificada En Otra Parte","N071","Nefropatia hereditaria  NCOP  lesiones glomerulares focales y segmentarias",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N07","Nefropatia Hereditaria No Clasificada En Otra Parte","N072","Nefropatia hereditaria  NCOP  glomerulonefritis membranosa difusa",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N07","Nefropatia Hereditaria No Clasificada En Otra Parte","N073","Nefropatia hereditaria  NCOP   glomerulonefritis proliferativa mesangial difusa",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N07","Nefropatia Hereditaria No Clasificada En Otra Parte","N074","Nefropatia hereditaria  NCOP   glomerulonefrItis proliferativa endocapilar difusa",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N07","Nefropatia Hereditaria No Clasificada En Otra Parte","N075","Nefropatia hereditaria  NCOP   glomerulonefritis mesangiocapilar difusa",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N07","Nefropatia Hereditaria No Clasificada En Otra Parte","N076","Nefropatia hereditaria  NCOP  enfermedad por depositos densos",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N07","Nefropatia Hereditaria No Clasificada En Otra Parte","N077","Nefropatia hereditaria  NCOP   glomerulonefritis difusa en media luna",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N07","Nefropatia Hereditaria No Clasificada En Otra Parte","N078","Nefropatia hereditaria  NCOP   otras",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N07","Nefropatia Hereditaria No Clasificada En Otra Parte","N079","Nefropatia hereditaria  NCOP  no especificada",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N08","Trastornos Glomerulares En Enfermedades Clasificadas En Otra Parte","N080","Trastornos glomerulares en enfermedades infecciosas y parasitarias clasificadas en otra parte",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N08","Trastornos Glomerulares En Enfermedades Clasificadas En Otra Parte","N081","Trastornos glomerulares en enfermedades neoplasicas",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N08","Trastornos Glomerulares En Enfermedades Clasificadas En Otra Parte","N082","Trastornos glomerulares en enfermedades de la sangre y otros trastornos que afectan el mecanismo inmunitario",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N08","Trastornos Glomerulares En Enfermedades Clasificadas En Otra Parte","N083","Trastornos glomerulares en diabetes mellitus",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","F","Cardiovasculares"
14,"Enfermedades del sistema genitourinario (N00-N99)","N08","Trastornos Glomerulares En Enfermedades Clasificadas En Otra Parte","N084","Trastornos glomerulares en otras enfermedades endocrinas  nutricionales y metabolicas",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N08","Trastornos Glomerulares En Enfermedades Clasificadas En Otra Parte","N085","Trastornos glomerulares en trastornos sistemicos del tejido conjuntivo",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N08","Trastornos Glomerulares En Enfermedades Clasificadas En Otra Parte","N088","Trastornos glomerulares en otras enfermedades clasificadas en otra parte",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N10","Nefritis Tubulointersticial Aguda","N10X","Nefritis tubulointersticial aguda",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","CDM","CDM"
14,"Enfermedades del sistema genitourinario (N00-N99)","N11","Nefritis Tubulointersticial Cronica","N110","Pielonefritis cronica no obstructiva asociada con reflujo",9,"9. Enfermedades y trastornos de la piel  del tejido subcutáneo y de la mama.","CDM","CDM"
